Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Country,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Delivery Status
ORD5245,2031-08-16,2031-08-25,Standard Class,CUST9245,Emma Johnson,Home Office,West,UK,Furniture,Tables,USB Drive,8,0.48,238.43,-12.51,Delayed
ORD5246,2031-08-17,2031-08-22,Same Day,CUST9246,Alice Smith,Home Office,East,Mexico,Technology,Accessories,Notebook Binder,2,0.11,351.27,-52.67,On Time
ORD5247,2031-08-18,2031-08-20,First Class,CUST9247,John Doe,Corporate,West,USA,Technology,Binders,Office Chair,6,0.11,246.21,-47.22,On Time
ORD5248,2031-08-19,2031-08-26,Same Day,CUST9248,Emma Johnson,Corporate,South,Germany,Technology,Accessories,Notebook Binder,7,0.3,418.92,,Early
ORD5249,2031-08-20,2031-08-22,Same Day,CUST9249,John Doe,Home Office,South,Germany,Office Supplies,Storage,USB Drive,1,0.45,281.1,101.51,On Time
ORD5250,2031-08-21,2031-08-25,Same Day,CUST9250,Alice Smith,Corporate,South,USA,Office Supplies,Accessories,Standing Desk,7,0.34,199.02,76.05,Early
ORD5251,2031-08-22,2031-08-29,Second Class,CUST9251,Robert Brown,Corporate,South,UK,Technology,Accessories,Notebook Binder,8,0.34,393.34,-103.55,Early
ORD5252,2031-08-23,2031-08-27,Second Class,CUST9252,Alice Smith,Home Office,East,Canada,Furniture,Binders,Smartphone,9,0.4,221.35,-29.35,Delayed
ORD5253,2031-08-24,2031-08-31,Second Class,CUST9253,Robert Brown,Home Office,West,USA,Office Supplies,Phones,USB Drive,8,0.33,262.62,-36.1,Early
ORD5254,2031-08-25,2031-09-01,First Class,CUST9254,John Doe,Corporate,East,Germany,Furniture,Tables,USB Drive,3,0.38,497.39,180.43,Delayed
ORD5255,2031-08-26,2031-08-27,Second Class,CUST9255,John Doe,Home Office,East,USA,Technology,Storage,Smartphone,8,0.43,395.35,25.71,Early
ORD5256,2031-08-27,2031-09-02,Standard Class,CUST9256,Emma Johnson,Home Office,South,UK,Office Supplies,Chairs,Office Chair,3,0.0,429.02,-2.27,Delayed
ORD5257,2031-08-28,2031-09-06,Same Day,CUST9257,Robert Brown,Home Office,East,Mexico,Furniture,Tables,Smartphone,6,0.44,300.5,,On Time
ORD5258,2031-08-29,2031-08-31,First Class,CUST9258,Alice Smith,Home Office,South,Mexico,Office Supplies,Tables,Office Chair,4,0.11,180.63,79.53,Delayed
ORD5259,2031-08-30,2031-09-02,First Class,CUST9259,John Doe,Corporate,South,Canada,Technology,Phones,Standing Desk,7,0.46,495.72,25.82,On Time
ORD5260,2031-08-31,2031-09-05,First Class,CUST9260,Robert Brown,Consumer,South,Canada,Technology,Tables,Office Chair,8,0.13,129.57,-25.57,Delayed
ORD5261,2031-09-01,2031-09-10,First Class,CUST9261,Alice Smith,Corporate,East,UK,Technology,Tables,Standing Desk,6,0.23,437.68,-71.43,On Time
ORD5262,2031-09-02,2031-09-06,First Class,CUST9262,Robert Brown,Consumer,South,Canada,Furniture,Binders,Standing Desk,4,0.47,456.54,-96.03,On Time
ORD5263,2031-09-03,2031-09-04,Standard Class,CUST9263,Alice Smith,Consumer,East,Mexico,Office Supplies,Binders,Smartphone,8,0.05,410.6,100.35,On Time
ORD5264,2031-09-04,2031-09-08,Same Day,CUST9264,Alice Smith,Consumer,West,UK,Office Supplies,Binders,Standing Desk,7,0.37,65.9,9.47,Early
ORD5265,2031-09-05,2031-09-11,First Class,CUST9265,Alice Smith,Corporate,South,UK,Office Supplies,Binders,Office Chair,8,0.2,428.52,62.27,On Time
ORD5266,2031-09-06,2031-09-11,Same Day,CUST9266,Alice Smith,Corporate,Central,UK,Technology,Binders,Notebook Binder,7,0.01,335.25,-74.19,Delayed
ORD5267,2031-09-07,2031-09-08,Second Class,CUST9267,Robert Brown,Corporate,Central,USA,Furniture,Storage,USB Drive,3,0.47,343.6,-114.98,On Time
ORD5268,2031-09-08,2031-09-12,First Class,CUST9268,Robert Brown,Corporate,Central,Canada,Technology,Chairs,USB Drive,3,0.06,395.4,50.79,On Time
ORD5269,2031-09-09,2031-09-15,First Class,CUST9269,Emma Johnson,Corporate,Central,Germany,Technology,Phones,Office Chair,9,0.39,250.36,-56.89,Delayed
ORD5270,2031-09-10,2031-09-14,Same Day,CUST9270,Robert Brown,Consumer,Central,Mexico,Furniture,Accessories,Notebook Binder,7,0.19,140.91,41.95,On Time
ORD5271,2031-09-11,2031-09-20,First Class,CUST9271,Robert Brown,Corporate,East,Canada,Technology,Storage,Standing Desk,1,0.41,291.72,141.5,Delayed
ORD5272,2031-09-12,2031-09-17,First Class,CUST9272,Emma Johnson,Consumer,West,Mexico,Technology,Binders,Office Chair,3,0.38,63.25,3.35,On Time
ORD5273,2031-09-13,2031-09-21,First Class,CUST9273,Robert Brown,Corporate,East,Canada,Office Supplies,Phones,Standing Desk,1,0.32,340.65,-70.68,Delayed
ORD5274,2031-09-14,2031-09-23,Standard Class,CUST9274,Alice Smith,Corporate,South,Germany,Furniture,Accessories,Smartphone,6,0.47,246.64,-53.98,Delayed
ORD5275,2031-09-15,2031-09-20,Standard Class,CUST9275,John Doe,Home Office,West,Mexico,Furniture,Tables,Notebook Binder,2,0.05,256.14,-71.54,On Time
ORD5276,2031-09-16,2031-09-22,First Class,CUST9276,John Doe,Consumer,West,Germany,Office Supplies,Storage,USB Drive,7,0.4,101.05,31.96,On Time
ORD5277,2031-09-17,2031-09-18,Standard Class,CUST9277,Emma Johnson,Corporate,West,Mexico,Furniture,Tables,Office Chair,8,0.34,30.23,7.71,On Time
ORD5278,2031-09-18,2031-09-25,Second Class,CUST9278,Robert Brown,Corporate,West,USA,Office Supplies,Phones,USB Drive,6,0.16,309.52,51.81,On Time
ORD5279,2031-09-19,2031-09-23,First Class,CUST9279,Robert Brown,Corporate,Central,USA,Technology,Chairs,Standing Desk,5,0.27,332.83,104.01,On Time
ORD5280,2031-09-20,2031-09-22,Second Class,CUST9280,Emma Johnson,Home Office,South,Mexico,Furniture,Chairs,Standing Desk,4,0.32,254.16,-126.94,On Time
ORD5281,2031-09-21,2031-09-26,Same Day,CUST9281,John Doe,Consumer,West,Mexico,Furniture,Phones,Smartphone,9,0.37,385.21,8.27,Early
ORD5282,2031-09-22,2031-09-25,Second Class,CUST9282,Alice Smith,Corporate,West,Germany,Technology,Chairs,Standing Desk,8,0.09,286.22,75.75,On Time
ORD5283,2031-09-23,2031-09-29,Same Day,CUST9283,Robert Brown,Corporate,Central,UK,Technology,Chairs,Standing Desk,5,0.05,425.62,,Early
ORD5284,2031-09-24,2031-10-02,First Class,CUST9284,Emma Johnson,Corporate,East,Mexico,Furniture,Tables,USB Drive,1,0.05,151.18,-2.77,Early
ORD5285,2031-09-25,2031-10-02,Same Day,CUST9285,Alice Smith,Home Office,East,Canada,Furniture,Chairs,USB Drive,8,0.15,129.12,49.16,Early
ORD5286,2031-09-26,2031-09-29,Same Day,CUST9286,Emma Johnson,Corporate,East,Canada,Furniture,Chairs,Office Chair,8,0.08,137.96,22.05,On Time
ORD5287,2031-09-27,2031-10-05,Second Class,CUST9287,Emma Johnson,Consumer,South,Canada,Office Supplies,Phones,Office Chair,7,0.27,24.95,-5.08,Delayed
ORD5288,2031-09-28,2031-09-30,Second Class,CUST9288,Emma Johnson,Consumer,East,USA,Furniture,Chairs,Standing Desk,7,0.22,451.31,10.3,Delayed
ORD5289,2031-09-29,2031-10-08,Second Class,CUST9289,John Doe,Consumer,West,Germany,Furniture,Storage,Notebook Binder,8,0.45,499.6,168.49,Delayed
ORD5290,2031-09-30,2031-10-04,First Class,CUST9290,John Doe,Consumer,Central,USA,Technology,Binders,Office Chair,1,0.36,410.1,185.36,On Time
ORD5291,2031-10-01,2031-10-02,First Class,CUST9291,Emma Johnson,Corporate,Central,Canada,Technology,Binders,Standing Desk,3,0.1,212.17,40.64,Delayed
ORD5292,2031-10-02,2031-10-10,Second Class,CUST9292,Robert Brown,Home Office,East,Mexico,Office Supplies,Phones,USB Drive,4,0.02,183.43,2.82,Delayed
ORD5293,2031-10-03,2031-10-10,First Class,CUST9293,Alice Smith,Home Office,Central,Canada,Technology,Binders,Smartphone,6,0.35,389.59,-38.34,On Time
ORD5294,2031-10-04,2031-10-09,First Class,CUST9294,Robert Brown,Home Office,West,Mexico,Furniture,Tables,USB Drive,9,0.42,259.87,9.78,On Time
ORD5295,2031-10-05,2031-10-10,Same Day,CUST9295,John Doe,Corporate,East,Germany,Furniture,Storage,USB Drive,4,0.35,470.33,71.74,Early
ORD5296,2031-10-06,2031-10-13,Same Day,CUST9296,Alice Smith,Home Office,West,UK,Office Supplies,Storage,Smartphone,6,0.32,146.99,-43.58,On Time
ORD5297,2031-10-07,2031-10-12,Second Class,CUST9297,Emma Johnson,Consumer,South,Mexico,Technology,Phones,USB Drive,9,0.12,168.67,-14.35,Delayed
ORD5298,2031-10-08,2031-10-16,First Class,CUST9298,Robert Brown,Corporate,West,USA,Technology,Chairs,Office Chair,9,0.25,499.42,118.47,On Time
ORD5299,2031-10-09,2031-10-15,Same Day,CUST9299,Robert Brown,Home Office,West,Canada,Technology,Binders,USB Drive,6,0.36,489.31,116.74,On Time
ORD5300,2031-10-10,2031-10-15,Standard Class,CUST9300,Emma Johnson,Consumer,West,Canada,Office Supplies,Tables,Smartphone,5,0.1,-443.74,98.69,Delayed
ORD5301,2031-10-11,2031-10-20,First Class,CUST9301,Robert Brown,Consumer,West,Canada,Technology,Phones,Standing Desk,3,0.24,208.27,95.79,Delayed
ORD5302,2031-10-12,2031-10-14,Standard Class,CUST9302,John Doe,Corporate,South,Mexico,Technology,Phones,Standing Desk,5,0.06,420.43,65.1,On Time
ORD5303,2031-10-13,2031-10-14,Second Class,CUST9303,Emma Johnson,Corporate,East,Germany,Technology,Chairs,Standing Desk,3,0.27,148.86,-12.54,On Time
ORD5304,2031-10-14,2031-10-22,First Class,CUST9304,Robert Brown,Home Office,West,Mexico,Furniture,Accessories,Smartphone,5,0.29,134.83,47.09,On Time
ORD5305,2031-10-15,2031-10-18,Second Class,CUST9305,Emma Johnson,Home Office,East,USA,Office Supplies,Binders,Smartphone,1,0.27,277.75,3.19,Delayed
ORD5306,2031-10-16,2031-10-23,Second Class,CUST9306,Alice Smith,Home Office,Central,Canada,Furniture,Tables,Office Chair,6,0.23,431.53,-46.85,Early
ORD5307,2031-10-17,2031-10-25,Second Class,CUST9307,Emma Johnson,Corporate,West,Mexico,Office Supplies,Phones,Smartphone,7,0.29,57.76,8.4,On Time
ORD5308,2031-10-18,2031-10-24,Second Class,CUST9308,Robert Brown,Home Office,West,Canada,Technology,Binders,Standing Desk,2,0.5,287.0,,On Time
ORD5309,2031-10-19,2031-10-28,Second Class,CUST9309,John Doe,Home Office,Central,USA,Furniture,Tables,Smartphone,3,0.31,308.77,5.23,On Time
ORD5310,2031-10-20,2031-10-27,First Class,CUST9310,Emma Johnson,Consumer,East,UK,Technology,Storage,Notebook Binder,9,0.38,294.1,74.86,Early
ORD5311,2031-10-21,2031-10-26,Standard Class,CUST9311,Emma Johnson,Consumer,South,UK,Technology,Storage,USB Drive,8,0.1,117.06,58.15,On Time
ORD5312,2031-10-22,2031-10-30,First Class,CUST9312,Robert Brown,Consumer,West,UK,Office Supplies,Tables,Office Chair,4,0.27,41.42,8.94,Early
ORD5313,2031-10-23,2031-10-25,First Class,CUST9313,John Doe,Home Office,Central,Canada,Technology,Storage,Standing Desk,8,0.0,448.55,-35.35,On Time
ORD5314,2031-10-24,2031-10-31,First Class,CUST9314,John Doe,Corporate,Central,Mexico,Furniture,Phones,Standing Desk,8,0.02,291.51,-66.36,Delayed
ORD5315,2031-10-25,2031-10-29,Same Day,CUST9315,Alice Smith,Consumer,West,Canada,Office Supplies,Binders,Notebook Binder,6,0.16,386.27,-4.03,Early
ORD5316,2031-10-26,2031-11-04,Same Day,CUST9316,Alice Smith,Corporate,East,Germany,Office Supplies,Tables,Office Chair,1,0.23,188.57,-53.66,Delayed
ORD5317,2031-10-27,2031-10-28,First Class,CUST9317,,Home Office,East,Mexico,Furniture,Phones,USB Drive,2,0.29,30.83,2.21,On Time
ORD5318,2031-10-28,2031-11-04,Standard Class,CUST9318,John Doe,Home Office,West,USA,Technology,Binders,Office Chair,4,0.44,-137.19,31.28,Delayed
ORD5319,2031-10-29,2031-11-04,First Class,CUST9319,John Doe,Consumer,Central,UK,Technology,Binders,Office Chair,4,0.39,45.95,5.03,Early
ORD5320,2031-10-30,2031-11-07,Second Class,CUST9320,Alice Smith,Corporate,West,Mexico,Technology,Phones,Standing Desk,2,0.15,48.34,18.96,On Time
ORD5321,2031-10-31,2031-11-05,Same Day,CUST9321,Alice Smith,Consumer,South,Mexico,Technology,Binders,Smartphone,9,0.37,115.09,10.96,Delayed
ORD5322,2031-11-01,2031-11-02,Same Day,CUST9322,Robert Brown,Home Office,South,UK,Technology,Accessories,USB Drive,2,0.27,320.45,22.4,Early
ORD5323,2031-11-02,2031-11-03,First Class,CUST9323,John Doe,Corporate,East,USA,Office Supplies,Tables,Office Chair,6,0.39,410.71,-21.46,Early
ORD5324,2031-11-03,2031-11-12,First Class,CUST9324,Emma Johnson,Consumer,South,Canada,Office Supplies,Tables,Notebook Binder,5,0.21,412.46,152.65,Early
ORD5325,2031-11-04,2031-11-10,Standard Class,CUST9325,Alice Smith,Home Office,Central,Canada,Furniture,Binders,Standing Desk,4,0.05,469.5,198.54,Delayed
ORD5326,2031-11-05,2031-11-10,Standard Class,CUST9326,Robert Brown,Consumer,South,Mexico,Technology,Phones,Smartphone,6,0.31,331.63,159.96,Early
ORD5327,2031-11-06,2031-11-07,Second Class,CUST9327,John Doe,Corporate,West,UK,Technology,Chairs,Smartphone,4,0.28,19.73,9.57,On Time
ORD5328,2031-11-07,2031-11-13,First Class,CUST9328,John Doe,Corporate,Central,Germany,Technology,Storage,Standing Desk,9,0.48,194.93,94.41,On Time
ORD5329,2031-11-08,2031-11-14,First Class,CUST9329,Alice Smith,Corporate,East,USA,Furniture,Binders,Office Chair,7,0.08,64.62,17.42,Early
ORD5330,2031-11-09,2031-11-12,First Class,CUST9330,Robert Brown,Corporate,East,Canada,Technology,Chairs,Standing Desk,3,0.33,390.96,,Early
ORD5331,2031-11-10,2031-11-18,Same Day,CUST9331,Emma Johnson,Corporate,South,USA,Office Supplies,Binders,Smartphone,4,0.24,68.65,-11.13,On Time
ORD5332,2031-11-11,2031-11-12,Second Class,CUST9332,Alice Smith,Consumer,East,USA,Technology,Chairs,Smartphone,1,0.19,61.9,19.41,On Time
ORD5333,2031-11-12,2031-11-13,Standard Class,CUST9333,Robert Brown,Consumer,West,USA,Furniture,Binders,Notebook Binder,6,0.4,23.82,6.86,Early
ORD5334,2031-11-13,2031-11-19,Same Day,CUST9334,John Doe,Consumer,Central,UK,Office Supplies,Phones,Notebook Binder,2,0.41,478.2,178.81,On Time
ORD5335,2031-11-14,2031-11-15,Same Day,CUST9335,Emma Johnson,Consumer,West,UK,Office Supplies,Storage,Smartphone,4,0.36,395.0,27.63,Early
ORD5336,2031-11-15,2031-11-21,Same Day,CUST9336,Robert Brown,Home Office,West,UK,Office Supplies,Chairs,Notebook Binder,5,0.04,173.32,71.74,Delayed
ORD5337,2031-11-16,2031-11-17,Same Day,CUST9337,Emma Johnson,Home Office,West,Mexico,Technology,Accessories,Notebook Binder,8,0.17,194.46,53.46,Early
ORD5338,2031-11-17,2031-11-23,Second Class,CUST9338,Robert Brown,Consumer,West,UK,Furniture,Phones,Notebook Binder,3,0.02,,-6.38,Early
ORD5339,2031-11-18,2031-11-21,First Class,CUST9339,Robert Brown,Home Office,Central,Mexico,Furniture,Storage,Smartphone,6,0.17,87.38,-11.75,Delayed
ORD5340,2031-11-19,2031-11-27,Standard Class,CUST9340,Robert Brown,Home Office,Central,Canada,Technology,Binders,Office Chair,1,0.32,162.61,57.14,Early
ORD5341,2031-11-20,2031-11-26,Standard Class,CUST9341,Robert Brown,Corporate,West,Canada,Furniture,Chairs,Office Chair,9,0.26,200.06,8.11,Early
ORD5342,2031-11-21,2031-11-22,Same Day,CUST9342,Emma Johnson,Consumer,West,Canada,Office Supplies,Storage,USB Drive,1,0.35,313.79,-31.63,Delayed
ORD5343,2031-11-22,2031-11-27,Same Day,CUST9343,Alice Smith,Home Office,East,Canada,Office Supplies,Tables,Notebook Binder,2,0.28,,6.91,On Time
ORD5344,2031-11-23,2031-12-01,Second Class,CUST9344,Emma Johnson,Home Office,East,Canada,Furniture,Phones,Office Chair,1,0.28,477.75,-81.65,On Time
ORD5345,2031-11-24,2031-11-27,Same Day,CUST9345,Robert Brown,Consumer,Central,UK,Furniture,Chairs,USB Drive,8,0.26,177.97,73.57,On Time
ORD5346,2031-11-25,2031-12-01,Standard Class,CUST9346,Emma Johnson,Corporate,East,Germany,Technology,Phones,Standing Desk,4,0.18,471.38,-114.44,On Time
ORD5347,2031-11-26,2031-12-01,Standard Class,CUST9347,Emma Johnson,Consumer,Central,UK,Technology,Chairs,Notebook Binder,2,0.22,367.63,-6.4,On Time
ORD5348,2031-11-27,2031-12-03,First Class,CUST9348,Emma Johnson,Corporate,Central,Germany,Technology,Tables,Office Chair,7,0.06,450.95,65.63,Delayed
ORD5349,2031-11-28,2031-11-29,First Class,CUST9349,Robert Brown,Home Office,South,UK,Technology,Accessories,Office Chair,8,0.42,354.55,141.44,Delayed
ORD5350,2031-11-29,2031-12-06,Standard Class,CUST9350,Emma Johnson,Corporate,Central,Canada,Technology,Tables,Office Chair,9,0.44,288.61,93.87,Early
ORD5351,2031-11-30,2031-12-09,Standard Class,CUST9351,John Doe,Corporate,East,USA,Technology,Binders,USB Drive,5,0.38,259.45,-73.18,On Time
ORD5352,2031-12-01,2031-12-03,Second Class,CUST9352,Robert Brown,Consumer,South,Germany,Office Supplies,Phones,Standing Desk,3,0.29,152.76,55.02,Delayed
ORD5353,2031-12-02,2031-12-07,Second Class,CUST9353,Emma Johnson,Home Office,East,USA,Furniture,Accessories,Notebook Binder,1,0.28,156.11,32.86,Delayed
ORD5354,2031-12-03,2031-12-07,Standard Class,CUST9354,John Doe,Consumer,Central,Canada,Technology,Phones,Office Chair,8,0.24,119.37,-23.08,On Time
ORD5355,2031-12-04,2031-12-10,Same Day,CUST9355,Emma Johnson,Consumer,Central,Germany,Office Supplies,Storage,Smartphone,6,0.12,198.92,-38.59,Delayed
ORD5356,2031-12-05,2031-12-11,First Class,CUST9356,Alice Smith,Home Office,West,USA,Furniture,Chairs,Notebook Binder,5,0.19,72.22,25.59,Early
ORD5357,2031-12-06,2031-12-08,Standard Class,CUST9357,Emma Johnson,Consumer,Central,UK,Furniture,Binders,Smartphone,7,0.49,199.93,36.33,Early
ORD5358,2031-12-07,2031-12-09,Same Day,CUST9358,Emma Johnson,Consumer,South,Canada,Furniture,Binders,USB Drive,5,0.07,418.53,208.98,On Time
ORD5359,2031-12-08,2031-12-12,Standard Class,CUST9359,Alice Smith,Corporate,Central,UK,Technology,Phones,Office Chair,4,0.27,436.44,46.09,On Time
ORD5360,2031-12-09,2031-12-10,First Class,CUST9360,Robert Brown,Consumer,West,UK,Technology,Binders,Notebook Binder,5,0.43,324.99,-77.51,On Time
ORD5361,2031-12-10,2031-12-19,First Class,CUST9361,Alice Smith,Home Office,Central,Canada,Technology,Phones,Notebook Binder,7,0.23,135.84,-33.1,Early
ORD5362,2031-12-11,2031-12-18,Second Class,CUST9362,Robert Brown,Consumer,Central,Germany,Furniture,Chairs,Office Chair,6,0.3,127.77,44.79,Delayed
ORD5363,2031-12-12,2031-12-19,Second Class,CUST9363,Alice Smith,Corporate,Central,Mexico,Furniture,Chairs,Standing Desk,9,0.41,146.19,29.13,Early
ORD5364,2031-12-13,2031-12-16,Second Class,CUST9364,Emma Johnson,Consumer,West,Mexico,Office Supplies,Phones,USB Drive,2,0.27,255.02,38.0,On Time
ORD5365,2031-12-14,2031-12-17,Second Class,CUST9365,Emma Johnson,Consumer,East,Canada,Office Supplies,Tables,Office Chair,7,0.37,488.46,130.44,Delayed
ORD5366,2031-12-15,2031-12-16,First Class,CUST9366,Robert Brown,Consumer,Central,Mexico,Office Supplies,Tables,Notebook Binder,1,0.17,63.5,9.42,Early
ORD5367,2031-12-16,2031-12-19,Same Day,CUST9367,Robert Brown,Corporate,South,USA,Office Supplies,Chairs,Standing Desk,8,0.37,255.25,79.93,On Time
ORD5368,2031-12-17,2031-12-20,Same Day,CUST9368,John Doe,Home Office,West,Germany,Furniture,Accessories,Notebook Binder,4,0.02,344.3,57.43,On Time
ORD5369,2031-12-18,2031-12-22,Same Day,CUST9369,John Doe,Home Office,South,UK,Technology,Tables,Smartphone,8,0.08,130.37,15.13,Delayed
ORD5370,2031-12-19,2031-12-23,Standard Class,CUST9370,Emma Johnson,Corporate,Central,UK,Technology,Phones,Notebook Binder,8,0.32,484.87,-93.09,Early
ORD5371,2031-12-20,2031-12-23,Second Class,CUST9371,Emma Johnson,Corporate,West,Canada,Technology,Chairs,USB Drive,4,0.22,181.02,14.02,Delayed
ORD5372,2031-12-21,2031-12-29,Second Class,CUST9372,John Doe,Consumer,Central,UK,Technology,Binders,Office Chair,4,0.41,466.85,60.96,Delayed
ORD5373,2031-12-22,2031-12-30,First Class,CUST9373,John Doe,Home Office,South,USA,Office Supplies,Binders,Notebook Binder,5,0.17,302.7,60.44,Early
ORD5374,2031-12-23,2031-12-24,First Class,CUST9374,Robert Brown,Corporate,West,USA,Furniture,Tables,Smartphone,7,0.38,12.0,0.78,Early
ORD5375,2031-12-24,2031-12-31,Standard Class,CUST9375,Alice Smith,Home Office,East,Canada,Technology,Accessories,Smartphone,6,0.07,162.44,-29.68,Early
ORD5376,2031-12-25,2031-12-27,Standard Class,CUST9376,Robert Brown,Consumer,East,UK,Furniture,Storage,Office Chair,1,0.47,20.56,-3.69,Delayed
ORD5377,2031-12-26,2031-12-27,Same Day,CUST9377,John Doe,Corporate,East,Mexico,Office Supplies,Tables,Smartphone,6,0.21,196.92,54.51,Delayed
ORD5378,2031-12-27,2031-12-30,First Class,CUST9378,Emma Johnson,Home Office,Central,Mexico,Office Supplies,Accessories,Office Chair,3,0.12,466.94,107.0,Early
ORD5379,2031-12-28,2032-01-01,Second Class,CUST9379,John Doe,Home Office,West,Germany,Technology,Tables,USB Drive,9,0.39,391.72,-36.2,Early
ORD5380,2031-12-29,2032-01-04,Same Day,CUST9380,Emma Johnson,Consumer,South,Canada,Technology,Binders,Office Chair,3,0.47,313.86,17.79,Delayed
ORD5381,2031-12-30,2032-01-04,Second Class,CUST9381,Emma Johnson,Corporate,South,Germany,Office Supplies,Accessories,Standing Desk,9,0.46,273.89,-14.91,Early
ORD5382,2031-12-31,2032-01-04,Same Day,CUST9382,Emma Johnson,Home Office,Central,Mexico,Office Supplies,Binders,Smartphone,5,0.12,192.57,-29.88,On Time
ORD5383,2032-01-01,2032-01-09,Second Class,CUST9383,Emma Johnson,Consumer,Central,Mexico,Furniture,Phones,Smartphone,8,0.34,113.65,-4.44,Early
ORD5384,2032-01-02,2032-01-06,Standard Class,CUST9384,Alice Smith,Home Office,South,Mexico,Office Supplies,Phones,Notebook Binder,9,0.27,40.64,-3.65,On Time
ORD5385,2032-01-03,2032-01-05,Same Day,CUST9385,John Doe,Consumer,West,Germany,Furniture,Chairs,Standing Desk,9,0.36,103.17,-24.15,On Time
ORD5386,2032-01-04,2032-01-07,Second Class,CUST9386,Robert Brown,Home Office,Central,Canada,Office Supplies,Binders,Notebook Binder,7,0.24,182.24,18.88,Delayed
ORD5387,2032-01-05,2032-01-11,Second Class,CUST9387,Emma Johnson,Home Office,West,USA,Furniture,Binders,Office Chair,1,0.23,264.8,16.08,Delayed
ORD5388,2032-01-06,2032-01-14,First Class,CUST9388,Emma Johnson,Consumer,South,USA,Office Supplies,Chairs,USB Drive,8,0.44,110.16,29.93,Delayed
ORD5389,2032-01-07,2032-01-15,Same Day,CUST9389,Robert Brown,Corporate,West,Mexico,Office Supplies,Phones,Smartphone,7,0.44,487.42,95.65,Early
ORD5390,2032-01-08,2032-01-17,Second Class,CUST9390,Robert Brown,Consumer,East,Canada,Furniture,Phones,USB Drive,4,0.39,47.66,-1.21,Delayed
ORD5391,2032-01-09,2032-01-16,First Class,CUST9391,Emma Johnson,Corporate,South,Canada,Furniture,Accessories,Office Chair,6,0.35,56.45,5.48,Early
ORD5392,2032-01-10,2032-01-12,Second Class,CUST9392,Robert Brown,Home Office,East,UK,Technology,Accessories,Office Chair,2,0.34,344.48,44.39,Delayed
ORD5393,2032-01-11,2032-01-19,Same Day,CUST9393,Robert Brown,Home Office,South,UK,Technology,Storage,Standing Desk,4,0.03,379.98,164.93,On Time
ORD5394,2032-01-12,2032-01-19,Standard Class,CUST9394,Alice Smith,Consumer,East,Germany,Office Supplies,Phones,Notebook Binder,8,0.37,486.5,236.13,Delayed
ORD5395,2032-01-13,2032-01-21,Same Day,CUST9395,Robert Brown,Consumer,West,UK,Office Supplies,Storage,Smartphone,4,0.32,269.92,95.13,On Time
ORD5396,2032-01-14,2032-01-17,Same Day,CUST9396,John Doe,Corporate,South,Germany,Furniture,Tables,Smartphone,4,0.15,91.31,13.67,Early
ORD5397,2032-01-15,2032-01-22,Second Class,CUST9397,John Doe,Corporate,South,USA,Office Supplies,Binders,USB Drive,4,0.41,469.59,207.79,Delayed
ORD5398,2032-01-16,2032-01-25,Second Class,CUST9398,John Doe,Corporate,East,Mexico,Technology,Accessories,Standing Desk,9,0.42,490.31,-77.23,Delayed
ORD5399,2032-01-17,2032-01-20,Same Day,CUST9399,Emma Johnson,Consumer,West,Canada,Furniture,Tables,Office Chair,2,0.47,462.52,118.96,On Time
ORD5400,2032-01-18,2032-01-24,First Class,CUST9400,John Doe,Home Office,South,USA,Office Supplies,Accessories,Standing Desk,7,0.21,437.11,29.89,Delayed
ORD5401,2032-01-19,2032-01-21,First Class,CUST9401,Alice Smith,Consumer,Central,USA,Furniture,Chairs,Smartphone,3,0.28,48.01,-8.84,Early
ORD5402,2032-01-20,2032-01-22,First Class,CUST9402,John Doe,Home Office,East,Germany,Technology,Binders,Notebook Binder,4,0.45,428.89,-102.86,On Time
ORD5403,2032-01-21,2032-01-26,Second Class,CUST9403,Emma Johnson,Consumer,South,Mexico,Technology,Storage,USB Drive,1,0.16,477.08,40.36,Early
ORD5404,2032-01-22,2032-01-27,Second Class,CUST9404,Alice Smith,Consumer,West,Germany,Technology,Storage,Office Chair,3,0.4,280.63,-30.54,Early
ORD5405,2032-01-23,2032-01-30,Same Day,CUST9405,John Doe,Corporate,West,USA,Office Supplies,Accessories,Office Chair,2,0.5,388.57,-38.7,On Time
ORD5406,2032-01-24,2032-01-26,Standard Class,CUST9406,Alice Smith,Home Office,West,Canada,Office Supplies,Phones,Office Chair,7,0.33,333.84,-14.63,Early
ORD5407,2032-01-25,2032-02-01,Second Class,CUST9407,Alice Smith,Consumer,West,UK,Office Supplies,Storage,Notebook Binder,6,0.49,151.15,41.52,Delayed
ORD5408,2032-01-26,2032-01-31,Same Day,CUST9408,Emma Johnson,Consumer,East,Germany,Office Supplies,Chairs,Smartphone,1,0.26,297.88,,Early
ORD5409,2032-01-27,2032-02-02,Same Day,CUST9409,Emma Johnson,Home Office,South,USA,Office Supplies,Chairs,Smartphone,8,0.08,445.79,122.17,Delayed
ORD5410,2032-01-28,2032-02-05,Standard Class,CUST9410,Alice Smith,Consumer,East,UK,Office Supplies,Phones,Standing Desk,9,0.09,253.23,82.6,On Time
ORD5411,2032-01-29,2032-02-02,First Class,CUST9411,John Doe,Home Office,East,UK,Technology,Chairs,Standing Desk,1,0.37,299.17,52.53,Delayed
